,area,item_code,item,element,year,unit,value_exp_qty
20565,India,27,Rice,Export Quantity,1973,tonnes,0.0
20566,India,27,Rice,Export Quantity,1974,tonnes,0.0
20567,India,27,Rice,Export Quantity,1975,tonnes,1099.0
20568,India,27,Rice,Export Quantity,1976,tonnes,0.0
20569,India,27,Rice,Export Quantity,1977,tonnes,0.0
20570,India,27,Rice,Export Quantity,1978,tonnes,0.0
20571,India,27,Rice,Export Quantity,1979,tonnes,5.0
20572,India,27,Rice,Export Quantity,1980,tonnes,247.0
20573,India,27,Rice,Export Quantity,1981,tonnes,294279.0
20574,India,27,Rice,Export Quantity,1982,tonnes,10604.0
20575,India,27,Rice,Export Quantity,1983,tonnes,0.0
20576,India,27,Rice,Export Quantity,1984,tonnes,0.0
20577,India,27,Rice,Export Quantity,1985,tonnes,1020.0
20578,India,27,Rice,Export Quantity,1986,tonnes,200.0
20579,India,27,Rice,Export Quantity,1987,tonnes,0.0
20580,India,27,Rice,Export Quantity,1988,tonnes,0.0
20581,India,27,Rice,Export Quantity,1989,tonnes,0.0
20582,India,27,Rice,Export Quantity,1990,tonnes,7.0
20583,India,27,Rice,Export Quantity,1991,tonnes,0.0
20584,India,27,Rice,Export Quantity,1992,tonnes,20.0
20585,India,27,Rice,Export Quantity,1993,tonnes,16.0
20586,India,27,Rice,Export Quantity,1994,tonnes,61.0
20587,India,27,Rice,Export Quantity,1995,tonnes,2444.0
20588,India,27,Rice,Export Quantity,1996,tonnes,0.0
20589,India,27,Rice,Export Quantity,1997,tonnes,486.0
20590,India,27,Rice,Export Quantity,1998,tonnes,1878.0
20591,India,27,Rice,Export Quantity,1999,tonnes,2508.05
20592,India,27,Rice,Export Quantity,2000,tonnes,5393.0
20593,India,27,Rice,Export Quantity,2001,tonnes,42328.0
20594,India,27,Rice,Export Quantity,2002,tonnes,11971.0
20595,India,27,Rice,Export Quantity,2003,tonnes,28896.0
20596,India,27,Rice,Export Quantity,2004,tonnes,6090.0
20597,India,27,Rice,Export Quantity,2005,tonnes,73197.0
20598,India,27,Rice,Export Quantity,2006,tonnes,23010.0
20599,India,27,Rice,Export Quantity,2007,tonnes,54885.0
20600,India,27,Rice,Export Quantity,2008,tonnes,11473.0
20601,India,27,Rice,Export Quantity,2009,tonnes,23909.0
20602,India,27,Rice,Export Quantity,2010,tonnes,11078.0
20603,India,27,Rice,Export Quantity,2011,tonnes,38687.0
20604,India,27,Rice,Export Quantity,2012,tonnes,251173.0
20605,India,27,Rice,Export Quantity,2013,tonnes,241330.0
20606,India,27,Rice,Export Quantity,2014,tonnes,181610.0
20607,India,27,Rice,Export Quantity,2015,tonnes,200212.0
20608,India,27,Rice,Export Quantity,2016,tonnes,103803.0
20609,India,27,Rice,Export Quantity,2017,tonnes,167297.0
20610,India,27,Rice,Export Quantity,2018,tonnes,242698.0
20611,India,27,Rice,Export Quantity,2019,tonnes,247392.0
20612,India,27,Rice,Export Quantity,2020,tonnes,414412.0
20613,India,71,Rye,Export Quantity,1994,tonnes,21.0
20614,India,71,Rye,Export Quantity,1995,tonnes,0.0
20615,India,71,Rye,Export Quantity,1996,tonnes,18.0
20616,India,71,Rye,Export Quantity,1997,tonnes,0.0
20617,India,71,Rye,Export Quantity,1998,tonnes,25.0
20618,India,71,Rye,Export Quantity,1999,tonnes,0.0
20619,India,71,Rye,Export Quantity,2000,tonnes,0.0
20620,India,71,Rye,Export Quantity,2001,tonnes,9933.0
20621,India,71,Rye,Export Quantity,2002,tonnes,40.0
20622,India,71,Rye,Export Quantity,2003,tonnes,2066.0
20623,India,71,Rye,Export Quantity,2004,tonnes,76.0
20624,India,71,Rye,Export Quantity,2005,tonnes,285.0
20625,India,71,Rye,Export Quantity,2006,tonnes,53.0
20626,India,71,Rye,Export Quantity,2007,tonnes,57.0
20627,India,71,Rye,Export Quantity,2008,tonnes,6809.0
20628,India,71,Rye,Export Quantity,2009,tonnes,18.0
20629,India,71,Rye,Export Quantity,2010,tonnes,1.0
20630,India,71,Rye,Export Quantity,2011,tonnes,23.0
20631,India,71,Rye,Export Quantity,2012,tonnes,247.0
20632,India,71,Rye,Export Quantity,2013,tonnes,45.0
20633,India,71,Rye,Export Quantity,2014,tonnes,445.0
20634,India,71,Rye,Export Quantity,2015,tonnes,1.0
20635,India,71,Rye,Export Quantity,2016,tonnes,4.0
20636,India,71,Rye,Export Quantity,2017,tonnes,9.0
20637,India,71,Rye,Export Quantity,2018,tonnes,0.0
20638,India,71,Rye,Export Quantity,2019,tonnes,261.0
20639,India,71,Rye,Export Quantity,2020,tonnes,22.0
20640,India,83,Sorghum,Export Quantity,1961,tonnes,5.0
20641,India,83,Sorghum,Export Quantity,1962,tonnes,10.0
20642,India,83,Sorghum,Export Quantity,1963,tonnes,3.0
20643,India,83,Sorghum,Export Quantity,1964,tonnes,77.0
20644,India,83,Sorghum,Export Quantity,1965,tonnes,4.0
20645,India,83,Sorghum,Export Quantity,1966,tonnes,0.0
20646,India,83,Sorghum,Export Quantity,1967,tonnes,0.0
20647,India,83,Sorghum,Export Quantity,1968,tonnes,4.0
20648,India,83,Sorghum,Export Quantity,1969,tonnes,5.0
20649,India,83,Sorghum,Export Quantity,1970,tonnes,12.0
20650,India,83,Sorghum,Export Quantity,1971,tonnes,3.0
20651,India,83,Sorghum,Export Quantity,1972,tonnes,1.0
20652,India,83,Sorghum,Export Quantity,1973,tonnes,0.0
20653,India,83,Sorghum,Export Quantity,1974,tonnes,1.0
20654,India,83,Sorghum,Export Quantity,1975,tonnes,8.0
20655,India,83,Sorghum,Export Quantity,1976,tonnes,55.0
20656,India,83,Sorghum,Export Quantity,1977,tonnes,15.0
20657,India,83,Sorghum,Export Quantity,1978,tonnes,2625.0
20658,India,83,Sorghum,Export Quantity,1979,tonnes,95.0
20659,India,83,Sorghum,Export Quantity,1980,tonnes,60.0
20660,India,83,Sorghum,Export Quantity,1981,tonnes,64.0
20661,India,83,Sorghum,Export Quantity,1982,tonnes,30.0
20662,India,83,Sorghum,Export Quantity,1983,tonnes,6.0
20663,India,83,Sorghum,Export Quantity,1984,tonnes,311.0
20664,India,83,Sorghum,Export Quantity,1985,tonnes,5406.0
20665,India,83,Sorghum,Export Quantity,1986,tonnes,2426.0
20666,India,83,Sorghum,Export Quantity,1987,tonnes,10.0
20667,India,83,Sorghum,Export Quantity,1988,tonnes,0.0
20668,India,83,Sorghum,Export Quantity,1989,tonnes,0.0
20669,India,83,Sorghum,Export Quantity,1990,tonnes,0.0
20670,India,83,Sorghum,Export Quantity,1991,tonnes,4.0
20671,India,83,Sorghum,Export Quantity,1992,tonnes,0.0
20672,India,83,Sorghum,Export Quantity,1993,tonnes,23565.0
20673,India,83,Sorghum,Export Quantity,1994,tonnes,182000.0
20674,India,83,Sorghum,Export Quantity,1995,tonnes,0.0
20675,India,83,Sorghum,Export Quantity,1996,tonnes,327.0
20676,India,83,Sorghum,Export Quantity,1997,tonnes,1170.0
20677,India,83,Sorghum,Export Quantity,1998,tonnes,22.0
20678,India,83,Sorghum,Export Quantity,1999,tonnes,22.0
20679,India,83,Sorghum,Export Quantity,2000,tonnes,50.0
20680,India,83,Sorghum,Export Quantity,2001,tonnes,370.0
20681,India,83,Sorghum,Export Quantity,2002,tonnes,6453.0
20682,India,83,Sorghum,Export Quantity,2003,tonnes,8377.0
20683,India,83,Sorghum,Export Quantity,2004,tonnes,35203.0
20684,India,83,Sorghum,Export Quantity,2005,tonnes,26546.0
20685,India,83,Sorghum,Export Quantity,2006,tonnes,8093.0
20686,India,83,Sorghum,Export Quantity,2007,tonnes,42137.0
20687,India,83,Sorghum,Export Quantity,2008,tonnes,90322.0
20688,India,83,Sorghum,Export Quantity,2009,tonnes,81188.0
20689,India,83,Sorghum,Export Quantity,2010,tonnes,129981.0
20690,India,83,Sorghum,Export Quantity,2011,tonnes,38395.0
20691,India,83,Sorghum,Export Quantity,2012,tonnes,148551.0
20692,India,83,Sorghum,Export Quantity,2013,tonnes,219417.0
20693,India,83,Sorghum,Export Quantity,2014,tonnes,76986.0
20694,India,83,Sorghum,Export Quantity,2015,tonnes,118236.0
20695,India,83,Sorghum,Export Quantity,2016,tonnes,65760.0
20696,India,83,Sorghum,Export Quantity,2017,tonnes,20435.0
20697,India,83,Sorghum,Export Quantity,2018,tonnes,111279.0
20698,India,83,Sorghum,Export Quantity,2019,tonnes,48696.0
20699,India,83,Sorghum,Export Quantity,2020,tonnes,36617.0
20700,India,236,Soya beans,Export Quantity,1961,tonnes,0.0
20701,India,236,Soya beans,Export Quantity,1962,tonnes,0.0
20702,India,236,Soya beans,Export Quantity,1963,tonnes,0.0
20703,India,236,Soya beans,Export Quantity,1964,tonnes,0.0
20704,India,236,Soya beans,Export Quantity,1965,tonnes,0.0
20705,India,236,Soya beans,Export Quantity,1966,tonnes,0.0
20706,India,236,Soya beans,Export Quantity,1967,tonnes,0.0
20707,India,236,Soya beans,Export Quantity,1968,tonnes,0.0
20708,India,236,Soya beans,Export Quantity,1969,tonnes,0.0
20709,India,236,Soya beans,Export Quantity,1970,tonnes,0.0
20710,India,236,Soya beans,Export Quantity,1971,tonnes,0.0
20711,India,236,Soya beans,Export Quantity,1972,tonnes,0.0
20712,India,236,Soya beans,Export Quantity,1973,tonnes,0.0
20713,India,236,Soya beans,Export Quantity,1974,tonnes,0.0
20714,India,236,Soya beans,Export Quantity,1975,tonnes,0.0
20715,India,236,Soya beans,Export Quantity,1976,tonnes,200.0
20716,India,236,Soya beans,Export Quantity,1977,tonnes,0.0
20717,India,236,Soya beans,Export Quantity,1978,tonnes,518.0
20718,India,236,Soya beans,Export Quantity,1979,tonnes,0.0
20719,India,236,Soya beans,Export Quantity,1980,tonnes,1373.0
20720,India,236,Soya beans,Export Quantity,1981,tonnes,35.0
20721,India,236,Soya beans,Export Quantity,1982,tonnes,3.0
20722,India,236,Soya beans,Export Quantity,1983,tonnes,6974.0
20723,India,236,Soya beans,Export Quantity,1984,tonnes,10313.0
20724,India,236,Soya beans,Export Quantity,1985,tonnes,13346.0
20725,India,236,Soya beans,Export Quantity,1986,tonnes,1818.0
20726,India,236,Soya beans,Export Quantity,1987,tonnes,1726.0
20727,India,236,Soya beans,Export Quantity,1988,tonnes,3904.0
20728,India,236,Soya beans,Export Quantity,1989,tonnes,1597.0
20729,India,236,Soya beans,Export Quantity,1990,tonnes,347.0
20730,India,236,Soya beans,Export Quantity,1991,tonnes,108.0
20731,India,236,Soya beans,Export Quantity,1992,tonnes,0.0
20732,India,236,Soya beans,Export Quantity,1993,tonnes,0.0
20733,India,236,Soya beans,Export Quantity,1994,tonnes,0.0
20734,India,236,Soya beans,Export Quantity,1995,tonnes,65.0
20735,India,236,Soya beans,Export Quantity,1996,tonnes,1299.0
20736,India,236,Soya beans,Export Quantity,1997,tonnes,11469.0
20737,India,236,Soya beans,Export Quantity,1998,tonnes,1327.0
20738,India,236,Soya beans,Export Quantity,1999,tonnes,9827.63
20739,India,236,Soya beans,Export Quantity,2000,tonnes,75020.0
20740,India,236,Soya beans,Export Quantity,2001,tonnes,5805.0
20741,India,236,Soya beans,Export Quantity,2002,tonnes,1716.0
20742,India,236,Soya beans,Export Quantity,2003,tonnes,242273.0
20743,India,236,Soya beans,Export Quantity,2004,tonnes,2058.0
20744,India,236,Soya beans,Export Quantity,2005,tonnes,5055.0
20745,India,236,Soya beans,Export Quantity,2006,tonnes,3528.0
20746,India,236,Soya beans,Export Quantity,2007,tonnes,7460.0
20747,India,236,Soya beans,Export Quantity,2008,tonnes,44838.0
20748,India,236,Soya beans,Export Quantity,2009,tonnes,24699.0
20749,India,236,Soya beans,Export Quantity,2010,tonnes,14491.0
20750,India,236,Soya beans,Export Quantity,2011,tonnes,30556.0
20751,India,236,Soya beans,Export Quantity,2012,tonnes,46251.0
20752,India,236,Soya beans,Export Quantity,2013,tonnes,138609.0
20753,India,236,Soya beans,Export Quantity,2014,tonnes,204365.0
20754,India,236,Soya beans,Export Quantity,2015,tonnes,212015.0
20755,India,236,Soya beans,Export Quantity,2016,tonnes,149832.0
20756,India,236,Soya beans,Export Quantity,2017,tonnes,292483.0
20757,India,236,Soya beans,Export Quantity,2018,tonnes,209846.0
20758,India,236,Soya beans,Export Quantity,2019,tonnes,103728.0
20759,India,236,Soya beans,Export Quantity,2020,tonnes,72021.0
20760,India,15,Wheat,Export Quantity,1961,tonnes,0.0
20761,India,15,Wheat,Export Quantity,1962,tonnes,0.0
20762,India,15,Wheat,Export Quantity,1963,tonnes,0.0
20763,India,15,Wheat,Export Quantity,1964,tonnes,48.0
20764,India,15,Wheat,Export Quantity,1965,tonnes,30.0
20765,India,15,Wheat,Export Quantity,1966,tonnes,127.0
20766,India,15,Wheat,Export Quantity,1967,tonnes,104.0
20767,India,15,Wheat,Export Quantity,1968,tonnes,124.0
20768,India,15,Wheat,Export Quantity,1969,tonnes,47.0
20769,India,15,Wheat,Export Quantity,1970,tonnes,176.0
20770,India,15,Wheat,Export Quantity,1971,tonnes,524.0
20771,India,15,Wheat,Export Quantity,1972,tonnes,260403.0
20772,India,15,Wheat,Export Quantity,1973,tonnes,407785.0
20773,India,15,Wheat,Export Quantity,1974,tonnes,331.0
20774,India,15,Wheat,Export Quantity,1975,tonnes,2848.0
20775,India,15,Wheat,Export Quantity,1976,tonnes,1110.0
20776,India,15,Wheat,Export Quantity,1977,tonnes,90257.0
20777,India,15,Wheat,Export Quantity,1978,tonnes,615001.0
20778,India,15,Wheat,Export Quantity,1979,tonnes,471854.0
20779,India,15,Wheat,Export Quantity,1980,tonnes,181576.0
20780,India,15,Wheat,Export Quantity,1981,tonnes,31.0
20781,India,15,Wheat,Export Quantity,1982,tonnes,1384.0
20782,India,15,Wheat,Export Quantity,1983,tonnes,3272.0
20783,India,15,Wheat,Export Quantity,1984,tonnes,6969.0
20784,India,15,Wheat,Export Quantity,1985,tonnes,258809.0
20785,India,15,Wheat,Export Quantity,1986,tonnes,137879.0
20786,India,15,Wheat,Export Quantity,1987,tonnes,253662.0
20787,India,15,Wheat,Export Quantity,1988,tonnes,15800.0
20788,India,15,Wheat,Export Quantity,1989,tonnes,11780.0
20789,India,15,Wheat,Export Quantity,1990,tonnes,139470.0
20790,India,15,Wheat,Export Quantity,1991,tonnes,658250.0
20791,India,15,Wheat,Export Quantity,1992,tonnes,36749.0
20792,India,15,Wheat,Export Quantity,1993,tonnes,390.0
20793,India,15,Wheat,Export Quantity,1994,tonnes,86628.0
20794,India,15,Wheat,Export Quantity,1995,tonnes,632468.0
20795,India,15,Wheat,Export Quantity,1996,tonnes,1145895.0
20796,India,15,Wheat,Export Quantity,1997,tonnes,0.0
20797,India,15,Wheat,Export Quantity,1998,tonnes,1761.0
20798,India,15,Wheat,Export Quantity,1999,tonnes,3.15
20799,India,15,Wheat,Export Quantity,2000,tonnes,813492.0
20800,India,15,Wheat,Export Quantity,2001,tonnes,2649381.0
20801,India,15,Wheat,Export Quantity,2002,tonnes,3671254.0
20802,India,15,Wheat,Export Quantity,2003,tonnes,4093081.0
20803,India,15,Wheat,Export Quantity,2004,tonnes,2007947.0
20804,India,15,Wheat,Export Quantity,2005,tonnes,746173.0
20805,India,15,Wheat,Export Quantity,2006,tonnes,46633.0
20806,India,15,Wheat,Export Quantity,2007,tonnes,237.0
20807,India,15,Wheat,Export Quantity,2008,tonnes,1121.0
20808,India,15,Wheat,Export Quantity,2009,tonnes,29.0
20809,India,15,Wheat,Export Quantity,2010,tonnes,346.0
20810,India,15,Wheat,Export Quantity,2011,tonnes,499901.0
20811,India,15,Wheat,Export Quantity,2012,tonnes,4584967.0
20812,India,15,Wheat,Export Quantity,2013,tonnes,6503635.0
20813,India,15,Wheat,Export Quantity,2014,tonnes,3950910.0
20814,India,15,Wheat,Export Quantity,2015,tonnes,602900.0
20815,India,15,Wheat,Export Quantity,2016,tonnes,198965.0
20816,India,15,Wheat,Export Quantity,2017,tonnes,201956.0
20817,India,15,Wheat,Export Quantity,2018,tonnes,168315.0
20818,India,15,Wheat,Export Quantity,2019,tonnes,190058.0
20819,India,15,Wheat,Export Quantity,2020,tonnes,928684.0
20820,Indonesia,44,Barley,Export Quantity,1961,tonnes,0.0
20821,Indonesia,44,Barley,Export Quantity,1962,tonnes,0.0
20822,Indonesia,44,Barley,Export Quantity,1963,tonnes,0.0
20823,Indonesia,44,Barley,Export Quantity,1964,tonnes,0.0
20824,Indonesia,44,Barley,Export Quantity,1965,tonnes,0.0
20825,Indonesia,44,Barley,Export Quantity,1966,tonnes,0.0
20826,Indonesia,44,Barley,Export Quantity,1967,tonnes,0.0
20827,Indonesia,44,Barley,Export Quantity,1968,tonnes,0.0
20828,Indonesia,44,Barley,Export Quantity,1969,tonnes,0.0
20829,Indonesia,44,Barley,Export Quantity,1970,tonnes,0.0
20830,Indonesia,44,Barley,Export Quantity,1971,tonnes,0.0
20831,Indonesia,44,Barley,Export Quantity,1972,tonnes,0.0
20832,Indonesia,44,Barley,Export Quantity,1973,tonnes,0.0
20833,Indonesia,44,Barley,Export Quantity,1974,tonnes,0.0
20834,Indonesia,44,Barley,Export Quantity,1975,tonnes,0.0
20835,Indonesia,44,Barley,Export Quantity,1976,tonnes,0.0
20836,Indonesia,44,Barley,Export Quantity,1977,tonnes,0.0
20837,Indonesia,44,Barley,Export Quantity,1978,tonnes,0.0
20838,Indonesia,44,Barley,Export Quantity,1979,tonnes,0.0
20839,Indonesia,44,Barley,Export Quantity,1980,tonnes,0.0
20840,Indonesia,44,Barley,Export Quantity,1981,tonnes,0.0
20841,Indonesia,44,Barley,Export Quantity,1982,tonnes,26.0
20842,Indonesia,44,Barley,Export Quantity,1983,tonnes,64.0
20843,Indonesia,44,Barley,Export Quantity,1984,tonnes,16.0
20844,Indonesia,44,Barley,Export Quantity,1985,tonnes,0.0
20845,Indonesia,44,Barley,Export Quantity,1986,tonnes,9.0
20846,Indonesia,44,Barley,Export Quantity,1987,tonnes,0.0
20847,Indonesia,44,Barley,Export Quantity,1988,tonnes,0.0
20848,Indonesia,44,Barley,Export Quantity,1989,tonnes,16.0
20849,Indonesia,44,Barley,Export Quantity,1990,tonnes,0.0
20850,Indonesia,44,Barley,Export Quantity,1991,tonnes,0.0
20851,Indonesia,44,Barley,Export Quantity,1992,tonnes,0.0
20852,Indonesia,44,Barley,Export Quantity,1993,tonnes,0.0
20853,Indonesia,44,Barley,Export Quantity,1994,tonnes,0.0
20854,Indonesia,44,Barley,Export Quantity,1995,tonnes,0.0
20855,Indonesia,44,Barley,Export Quantity,1996,tonnes,0.0
20856,Indonesia,44,Barley,Export Quantity,1997,tonnes,1.0
20857,Indonesia,44,Barley,Export Quantity,1998,tonnes,0.0
20858,Indonesia,44,Barley,Export Quantity,1999,tonnes,72.0
20859,Indonesia,44,Barley,Export Quantity,2000,tonnes,0.0
20860,Indonesia,44,Barley,Export Quantity,2001,tonnes,75.0
20861,Indonesia,44,Barley,Export Quantity,2002,tonnes,0.0
20862,Indonesia,44,Barley,Export Quantity,2003,tonnes,6.0
20863,Indonesia,44,Barley,Export Quantity,2004,tonnes,168.0
20864,Indonesia,44,Barley,Export Quantity,2005,tonnes,13.0
20865,Indonesia,44,Barley,Export Quantity,2006,tonnes,3.0
20866,Indonesia,44,Barley,Export Quantity,2007,tonnes,0.0
20867,Indonesia,44,Barley,Export Quantity,2008,tonnes,0.0
20868,Indonesia,44,Barley,Export Quantity,2009,tonnes,0.0
20869,Indonesia,44,Barley,Export Quantity,2010,tonnes,0.0
20870,Indonesia,44,Barley,Export Quantity,2011,tonnes,0.0
20871,Indonesia,44,Barley,Export Quantity,2012,tonnes,0.0
20872,Indonesia,44,Barley,Export Quantity,2013,tonnes,0.0
20873,Indonesia,44,Barley,Export Quantity,2018,tonnes,0.0
20874,Indonesia,44,Barley,Export Quantity,2019,tonnes,0.0
20875,Indonesia,56,Maize (corn),Export Quantity,1961,tonnes,3000.0
20876,Indonesia,56,Maize (corn),Export Quantity,1962,tonnes,0.0
20877,Indonesia,56,Maize (corn),Export Quantity,1963,tonnes,358.0
20878,Indonesia,56,Maize (corn),Export Quantity,1964,tonnes,0.0
20879,Indonesia,56,Maize (corn),Export Quantity,1965,tonnes,5200.0
20880,Indonesia,56,Maize (corn),Export Quantity,1966,tonnes,86265.0
20881,Indonesia,56,Maize (corn),Export Quantity,1967,tonnes,158759.0
20882,Indonesia,56,Maize (corn),Export Quantity,1968,tonnes,65946.0
20883,Indonesia,56,Maize (corn),Export Quantity,1969,tonnes,156264.0
20884,Indonesia,56,Maize (corn),Export Quantity,1970,tonnes,285833.0
20885,Indonesia,56,Maize (corn),Export Quantity,1971,tonnes,218904.0
20886,Indonesia,56,Maize (corn),Export Quantity,1972,tonnes,79647.0
20887,Indonesia,56,Maize (corn),Export Quantity,1973,tonnes,181280.0
20888,Indonesia,56,Maize (corn),Export Quantity,1974,tonnes,196855.0
20889,Indonesia,56,Maize (corn),Export Quantity,1975,tonnes,50723.0
20890,Indonesia,56,Maize (corn),Export Quantity,1976,tonnes,3522.0
20891,Indonesia,56,Maize (corn),Export Quantity,1977,tonnes,10450.0
20892,Indonesia,56,Maize (corn),Export Quantity,1978,tonnes,21076.0
20893,Indonesia,56,Maize (corn),Export Quantity,1979,tonnes,6830.0
20894,Indonesia,56,Maize (corn),Export Quantity,1980,tonnes,14890.0
20895,Indonesia,56,Maize (corn),Export Quantity,1981,tonnes,4786.0
20896,Indonesia,56,Maize (corn),Export Quantity,1982,tonnes,541.0
20897,Indonesia,56,Maize (corn),Export Quantity,1983,tonnes,17936.0
20898,Indonesia,56,Maize (corn),Export Quantity,1984,tonnes,159853.0
